Instance,Type,Name,ID
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, CT Site, 15-19 years",cogTSAIDsyK.AQhZZ922HD9
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, CT Site, 20-24 years",cogTSAIDsyK.v9tIsZdWnMM
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, CT Site, 25-49 years",cogTSAIDsyK.lGqr0zoXd4S
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, CT Site, 50+ years",cogTSAIDsyK.m41cPLdbHUc
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, TB Site, 0-14yrs",cogTSAIDsyK.nE0WHhvYadK
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, TB Site, 15-19 years",cogTSAIDsyK.vjtwH81Bugg
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, TB Site, 20-24 years",cogTSAIDsyK.JrMPINkQzLC
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, TB Site, 25-49 years",cogTSAIDsyK.moA9UupO35P
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, TB Site, 50+ years",cogTSAIDsyK.avRflObicdJ
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Blood bank, 0-14yrs",cogTSAIDsyK.unCcJIDopR5
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Blood bank, 15-19 years",cogTSAIDsyK.e5eeFKgv9Bl
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Blood bank, 20-24 years",cogTSAIDsyK.CzSpbg7B20R
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Blood bank, 25-49 years",cogTSAIDsyK.o284Ofkqglc
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Blood bank, 50+ years",cogTSAIDsyK.gCtmBZfyEY2
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, FP Site, 0-14yrs",cogTSAIDsyK.pUuPGj15AOb
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, FP Site, 15-19 years",cogTSAIDsyK.ScVQyExta0M
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, FP Site, 20-24 years",cogTSAIDsyK.J7XPwNbmV77
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, FP Site, 25-49 years",cogTSAIDsyK.ldwvd0STMmG
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, FP Site, 50+ years",cogTSAIDsyK.j48Jx9fQfqg
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Others, 0-14yrs",cogTSAIDsyK.aQA036LXBJF
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Others, 15-19 years",cogTSAIDsyK.dwRDCaGOUld
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Others, 20-24 years",cogTSAIDsyK.keORQiPC8a4
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Others, 25-49 years",cogTSAIDsyK.H42jaxMTPN2
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Others, 50+ years",cogTSAIDsyK.DmXDHrUTdDC
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Mobile, 0-14yrs",cogTSAIDsyK.FmzGpJ1hVjR
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Mobile, 15-19 years",cogTSAIDsyK.NgjyQEX7viT
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Mobile, 20-24 years",cogTSAIDsyK.ChQ8ZodpusY
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Mobile, 25-49 years",cogTSAIDsyK.MlZhgQpSBEu
NHMIS Instance,NHMIS instance data element operands,"HIV test positive Female, Mobile, 50+ years",cogTSAIDsyK.v3BjfpNN2g3
NHMIS Instance,NHMIS instance data element operands,Infants BF HIV+ woman 3 m Male,eWK5OPNyX9T.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infants BF HIV+ woman 3 m Female,eWK5OPNyX9T.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Infants CIF HIV+ woman 3m Male,vUKlczFrtP9.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infants CIF HIV+ woman 3m Female,vUKlczFrtP9.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Infants Mix HIV+woman 3 m Male,gh5xI1xH8zq.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Infants Mix HIV+woman 3 m Female,gh5xI1xH8zq.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,HIV exposed infants CTX Male,XLQQG5Gl6Tl.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,HIV exposed infants CTX Female,XLQQG5Gl6Tl.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,HIV exp. infants CTX 2 m Male,YO9BKUxKV9c.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,HIV exp. infants CTX 2 m Female,YO9BKUxKV9c.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,HIV exp infants DNAPCR2m Male,LNwG9a90d6U.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,HIV exp infants DNAPCR2m Female,LNwG9a90d6U.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,Live births HIV+ women Male,Sp1mmkxpPg3.cKUei4Mwf2L
NHMIS Instance,NHMIS instance data element operands,Live births HIV+ women Female,Sp1mmkxpPg3.PvE4QzqKgHw
NHMIS Instance,NHMIS instance data element operands,New ANC Tested Syphilis,LkybG0v7610
NHMIS Instance,NHMIS instance data element operands,ANC Tested Pos Syphilis,zyGFaw22QBC
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Male, <1y",DtgNnrNxsYt.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Male, 1-14yrs",DtgNnrNxsYt.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Male, 15yrs and above",DtgNnrNxsYt.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Female, <1y",DtgNnrNxsYt.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Female, 1-14yrs",DtgNnrNxsYt.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART cumulative Female, 15yrs and above",DtgNnrNxsYt.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Male, <1y",OayqZjlH3px.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Male, 1-14yrs",OayqZjlH3px.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Male, 15yrs and above",OayqZjlH3px.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Female, <1y",OayqZjlH3px.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Female, 1-14yrs",OayqZjlH3px.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART 1st line current Female, 15yrs and above",OayqZjlH3px.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Male, <1y",sWbMvqSS88R.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Male, 1-14yrs",sWbMvqSS88R.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Male, 15yrs and above",sWbMvqSS88R.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Female, <1y",sWbMvqSS88R.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Female, 1-14yrs",sWbMvqSS88R.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART 2nd line current Female, 15yrs and above",sWbMvqSS88R.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Male, <1y",eawwXFPCumh.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Male, 1-14yrs",eawwXFPCumh.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Male, 15yrs and above",eawwXFPCumh.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Female, <1y",eawwXFPCumh.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Female, 1-14yrs",eawwXFPCumh.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART salvage therapy Female, 15yrs and above",eawwXFPCumh.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,TB treatment starts (ART) PreART,bBK8Gl8IGtw.P0rEMDr2QSn
NHMIS Instance,NHMIS instance data element operands,TB treatment starts (ART) ART,bBK8Gl8IGtw.Ruk0BHcABfD
NHMIS Instance,NHMIS instance data element operands,INH prophylaxis PreART,NYth9dYjQjK.P0rEMDr2QSn
NHMIS Instance,NHMIS instance data element operands,INH prophylaxis ART,NYth9dYjQjK.Ruk0BHcABfD
NHMIS Instance,NHMIS instance data element operands,HIVcare TB screened PreART,o90w87z64zj.P0rEMDr2QSn
NHMIS Instance,NHMIS instance data element operands,HIVcare TB screened ART,o90w87z64zj.Ruk0BHcABfD
NHMIS Instance,NHMIS instance data element operands,"CTX starts Male, 0-14yrs",KEDXT0Qpu6n.NJ4xsr3GYEZ
NHMIS Instance,NHMIS instance data element operands,"CTX starts Male, 15yrs+",KEDXT0Qpu6n.FJvSU0vgDDz
NHMIS Instance,NHMIS instance data element operands,"CTX starts Female, 0-14yrs",KEDXT0Qpu6n.BdD4sI5rZ3T
NHMIS Instance,NHMIS instance data element operands,"CTX starts Female, 15yrs+",KEDXT0Qpu6n.z6roPJF0sRX
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Male, <1y",StxipRjHqWD.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Male, 1-14yrs",StxipRjHqWD.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Male, 15yrs and above",StxipRjHqWD.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Female, <1y",StxipRjHqWD.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Female, 1-14yrs",StxipRjHqWD.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART cumulative PreART Female, 15yrs and above",StxipRjHqWD.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"ART starts Male, <1y",Rr7706iMxFA.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART starts Male, 1-14yrs",Rr7706iMxFA.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART starts Male, 15yrs and above",Rr7706iMxFA.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART starts Female, <1y",Rr7706iMxFA.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART starts Female, 1-14yrs",Rr7706iMxFA.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART starts Female, 15yrs and above",Rr7706iMxFA.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Male, <1y",GiIwPeAJDZf.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Male, 1-14yrs",GiIwPeAJDZf.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Male, 15yrs and above",GiIwPeAJDZf.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Female, <1y",GiIwPeAJDZf.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Female, 1-14yrs",GiIwPeAJDZf.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART new transfers in Female, 15yrs and above",GiIwPeAJDZf.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,Persons provided PEP Occupational,pua8Fc6vXt4.VOdKrdT7Crl
NHMIS Instance,NHMIS instance data element operands,Persons provided PEP Non-Occupational,pua8Fc6vXt4.G1cPpOFmECJ
NHMIS Instance,NHMIS instance data element operands,"Number of persons referred for HCT services by vol Male, <18years",Ic0McgIIM1Z.bosdJCiN5vg
NHMIS Instance,NHMIS instance data element operands,"Number of persons referred for HCT services by vol Male, >18years",Ic0McgIIM1Z.DO7T5TnatVi
NHMIS Instance,NHMIS instance data element operands,"Number of persons referred for HCT services by vol Female, <18years",Ic0McgIIM1Z.sCDncPfbSEk
NHMIS Instance,NHMIS instance data element operands,"Number of persons referred for HCT services by vol Female, >18years",Ic0McgIIM1Z.LHmvbVh0ecH
NHMIS Instance,NHMIS instance data element operands,"ART restarts Male, <1y",qXoKKX38Cmp.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"ART restarts Male, 1-14yrs",qXoKKX38Cmp.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"ART restarts Male, 15yrs and above",qXoKKX38Cmp.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"ART restarts Female, <1y",qXoKKX38Cmp.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"ART restarts Female, 1-14yrs",qXoKKX38Cmp.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"ART restarts Female, 15yrs and above",qXoKKX38Cmp.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"PreART died Male, <1y",rfDo5JiW0Ds.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"PreART died Male, 1-14yrs",rfDo5JiW0Ds.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"PreART died Male, 15yrs and above",rfDo5JiW0Ds.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"PreART died Female, <1y",rfDo5JiW0Ds.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"PreART died Female, 1-14yrs",rfDo5JiW0Ds.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"PreART died Female, 15yrs and above",rfDo5JiW0Ds.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Male, <1y",Z8yVCpTRGqA.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Male, 1-14yrs",Z8yVCpTRGqA.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Male, 15yrs and above",Z8yVCpTRGqA.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Female, <1y",Z8yVCpTRGqA.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Female, 1-14yrs",Z8yVCpTRGqA.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"PreART transfers out Female, 15yrs and above",Z8yVCpTRGqA.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Male, <1y",uKVTXxibvyM.eVqEasckOlz
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Male, 1-14yrs",uKVTXxibvyM.MT7agocBGXB
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Male, 15yrs and above",uKVTXxibvyM.t0miCkniV3E
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Female, <1y",uKVTXxibvyM.qhF0p1kUAw2
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Female, 1-14yrs",uKVTXxibvyM.NdHJpiT98zw
NHMIS Instance,NHMIS instance data element operands,"PreART lost follow up Female, 15yrs and above",uKVTXxibvyM.s06wTVbIEMH
NHMIS Instance,NHMIS instance data element operands,No.women tested for HIV ANC,D0lZaSVv9EI.qcpbM9XyCk3
NHMIS Instance,NHMIS instance data element operands,No.women tested for HIV Labour/Delivery,D0lZaSVv9EI.QYyBWmE5sal
NHMIS Instance,NHMIS instance data element operands,No.women tested for HIV Post partum,D0lZaSVv9EI.U83hf7Elwax
NHMIS Instance,NHMIS instance data element operands,Pregnant previous HIV+ ANC,aLgtEZvfVBn.qcpbM9XyCk3
NHMIS Instance,NHMIS instance data element operands,Pregnant previous HIV+ Labour/Delivery,aLgtEZvfVBn.QYyBWmE5sal
NHMIS Instance,NHMIS instance data element operands,Pregnant previous HIV+ Post partum,aLgtEZvfVBn.U83hf7Elwax
NHMIS Instance,NHMIS instance data element operands,HIV exposure Occupational,dPTiOsmec0S.VOdKrdT7Crl
NHMIS Instance,NHMIS instance data element operands,HIV exposure Non-Occupational,dPTiOsmec0S.G1cPpOFmECJ
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg In-patients,ks7dPCgddgD.vo5cSAwmPkd
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg CT Site,ks7dPCgddgD.GjoZt0KShRS
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg TB Site,ks7dPCgddgD.G2T6PHzKz8D
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg Blood bank,ks7dPCgddgD.lCFAYr8dz34
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg FP Site,ks7dPCgddgD.DhXyIMLZYW2
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg Others,ks7dPCgddgD.XeKQxQtKXLa
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Neg Mobile,ks7dPCgddgD.rX2pE4HCIH3
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos In-patients,HGV05vxOcdI.vo5cSAwmPkd
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos CT Site,HGV05vxOcdI.GjoZt0KShRS
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos TB Site,HGV05vxOcdI.G2T6PHzKz8D
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos Blood bank,HGV05vxOcdI.lCFAYr8dz34
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos FP Site,HGV05vxOcdI.DhXyIMLZYW2
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos Others,HGV05vxOcdI.XeKQxQtKXLa
NHMIS Instance,NHMIS instance data element operands,STI_Clients_HIV_Pos Mobile,HGV05vxOcdI.rX2pE4HCIH3
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg In-patients,Dk9R4sH59pv.vo5cSAwmPkd
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg CT Site,Dk9R4sH59pv.GjoZt0KShRS
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg TB Site,Dk9R4sH59pv.G2T6PHzKz8D
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg Blood bank,Dk9R4sH59pv.lCFAYr8dz34
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg FP Site,Dk9R4sH59pv.DhXyIMLZYW2
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg Others,Dk9R4sH59pv.XeKQxQtKXLa
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Neg Mobile,Dk9R4sH59pv.rX2pE4HCIH3
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos In-patients,itppYZMIfcq.vo5cSAwmPkd
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos CT Site,itppYZMIfcq.GjoZt0KShRS
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos TB Site,itppYZMIfcq.G2T6PHzKz8D
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos Blood bank,itppYZMIfcq.lCFAYr8dz34
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos FP Site,itppYZMIfcq.DhXyIMLZYW2
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos Others,itppYZMIfcq.XeKQxQtKXLa
NHMIS Instance,NHMIS instance data element operands,TB_Clients_HIV_Pos Mobile,itppYZMIfcq.rX2pE4HCIH3
NHMIS Instance,NHMIS instance data element operands,ANC Treated Syphilis,f4SVdkTQVRf
NHMIS Instance,NHMIS instance data element operands,No. tested HIV negative ANC,WknIIunwhJB.qcpbM9XyCk3
NHMIS Instance,NHMIS instance data element operands,No. tested HIV negative Labour/Delivery,WknIIunwhJB.QYyBWmE5sal
NHMIS Instance,NHMIS instance data element operands,No. tested HIV negative Post partum,WknIIunwhJB.U83hf7Elwax
NHMIS Instance,NHMIS instance data element operands,No. tested HIV positive ANC,VhPEkfoFn7F.qcpbM9XyCk3
NHMIS Instance,NHMIS instance data element operands,No. tested HIV positive Labour/Delivery,VhPEkfoFn7F.QYyBWmE5sal
NHMIS Instance,NHMIS instance data element operands,No. tested HIV positive Post partum,VhPEkfoFn7F.U83hf7Elwax
NHMIS Instance,NHMIS instance data element operands,No. women HIV test &couns ANC,JBC47LnUPm9.qcpbM9XyCk3
NHMIS Instance,NHMIS instance data element operands,No. women HIV test &couns Labour/Delivery,JBC47LnUPm9.QYyBWmE5sal
NHMIS Instance,NHMIS instance data element operands,No. women HIV test &couns Post partum,JBC47LnUPm9.U83hf7Elwax
NHMIS Instance,NHMIS instance data element operands,Number trained(Community) CDD,jPrrL8Ls1DE.VPiJUVdL4TM
NHMIS Instance,NHMIS instance data element operands,Number trained(Community) CHEW,jPrrL8Ls1DE.LqZendAlwvE
